Location,Time,Direction,VehicleType,Speed
Vihti,2018-04-01 16:58:28,2,passenger_car,86
Pori,2018-04-01 16:58:32,2,passenger_car,102
Vihti,2018-04-01 16:58:32,2,passenger_car,105
Nakkila,2018-04-01 16:58:32,2,passenger_car,83
Pori,2018-04-01 16:58:33,1,passenger_car,97
Karkkila,2018-04-01 16:58:33,1,passenger_car,90
Nakkila,2018-04-01 16:58:34,2,passenger_car,83
Vihti,2018-04-01 16:58:37,2,passenger_car,103
Pori,2018-04-01 16:58:38,2,passenger_car,99
Nakkila,2018-04-01 16:58:38,2,passenger_car,82
Pori,2018-04-01 16:58:40,1,passenger_car,116
Vihti,2018-04-01 16:58:40,2,passenger_car,102
Nakkila,2018-04-01 16:58:41,2,passenger_car,86
Vihti,2018-04-01 16:58:43,2,passenger_car,92
Vihti,2018-04-01 16:58:46,1,passenger_car,111
Karkkila,2018-04-01 16:58:50,2,passenger_car,81
Karkkila,2018-04-01 16:58:52,2,passenger_car,81
Nakkila,2018-04-01 16:58:52,1,passenger_car,82
Nakkila,2018-04-01 16:58:53,1,passenger_car,81
Karkkila,2018-04-01 16:58:54,2,passenger_car,85
Pori,2018-04-01 16:58:54,2,passenger_car,85
Karkkila,2018-04-01 16:58:56,2,passenger_car,84
Karkkila,2018-04-01 16:58:56,1,passenger_car,85
Karkkila,2018-04-01 16:58:57,2,passenger_car,86
Vihti,2018-04-01 16:58:58,2,passenger_car,96
Vihti,2018-04-01 16:58:58,2,passenger_car,104
Vihti,2018-04-01 16:58:59,1,passenger_car,104
Karkkila,2018-04-01 16:58:59,2,passenger_car,89
Vihti,2018-04-01 16:59:01,1,passenger_car,101
Pori,2018-04-01 16:59:02,1,passenger_car,102
Pori,2018-04-01 16:59:03,2,passenger_car,91
Pori,2018-04-01 16:59:05,2,passenger_car,89
Pori,2018-04-01 16:59:06,1,passenger_car,121
Nakkila,2018-04-01 16:59:08,1,passenger_car,83
Vihti,2018-04-01 16:59:08,2,passenger_car,107
Vihti,2018-04-01 16:59:09,1,passenger_car,112
Vihti,2018-04-01 16:59:10,2,passenger_car,95
Vihti,2018-04-01 16:59:11,1,passenger_car,104
Pori,2018-04-01 16:59:11,1,passenger_car,112
Pori,2018-04-01 16:59:15,1,passenger_car,107
Pori,2018-04-01 16:59:15,2,passenger_car,101
Vihti,2018-04-01 16:59:15,2,passenger_car,89
Vihti,2018-04-01 16:59:18,2,passenger_car,94
Nakkila,2018-04-01 16:59:18,2,passenger_car,76
Pori,2018-04-01 16:59:18,2,passenger_car,103
Vihti,2018-04-01 16:59:19,2,passenger_car,100
Nakkila,2018-04-01 16:59:19,2,passenger_car,76
Pori,2018-04-01 16:59:20,2,passenger_car,102
Karkkila,2018-04-01 16:59:21,1,passenger_car,103
Nakkila,2018-04-01 16:59:22,2,passenger_car,75
Vihti,2018-04-01 16:59:22,1,passenger_car,100
Pori,2018-04-01 16:59:23,1,passenger_car,96
Nakkila,2018-04-01 16:59:24,2,passenger_car,73
Pori,2018-04-01 16:59:24,1,passenger_car,90
Vihti,2018-04-01 16:59:25,2,passenger_car,101
Nakkila,2018-04-01 16:59:26,2,passenger_car,71
Pori,2018-04-01 16:59:26,2,passenger_car,102
Pori,2018-04-01 16:59:27,1,"passenger_car, trailer",90
Pori,2018-04-01 16:59:28,2,passenger_car,99
Pori,2018-04-01 16:59:29,2,passenger_car,113
Pori,2018-04-01 16:59:32,1,passenger_car,104
Nakkila,2018-04-01 16:59:32,1,passenger_car,83
Vihti,2018-04-01 16:59:34,2,passenger_car,102
Pori,2018-04-01 16:59:35,1,passenger_car,118
Pori,2018-04-01 16:59:36,2,passenger_car,101
Nakkila,2018-04-01 16:59:37,2,passenger_car,80
Pori,2018-04-01 16:59:38,2,passenger_car,105
Pori,2018-04-01 16:59:39,1,passenger_car,101
Pori,2018-04-01 16:59:39,2,passenger_car,106
Vihti,2018-04-01 16:59:39,2,passenger_car,98
Nakkila,2018-04-01 16:59:39,2,passenger_car,78
Nakkila,2018-04-01 16:59:41,2,passenger_car,79
Pori,2018-04-01 16:59:41,2,passenger_car,114
Nakkila,2018-04-01 16:59:43,2,passenger_car,78
Pori,2018-04-01 16:59:44,2,passenger_car,106
Pori,2018-04-01 16:59:44,2,passenger_car,107
Pori,2018-04-01 16:59:45,2,passenger_car,107
Nakkila,2018-04-01 16:59:45,2,passenger_car,77
Vihti,2018-04-01 16:59:46,2,passenger_car,90
Nakkila,2018-04-01 16:59:47,2,passenger_car,78
Pori,2018-04-01 16:59:50,1,passenger_car,96
Nakkila,2018-04-01 16:59:50,2,passenger_car,76
Karkkila,2018-04-01 16:59:51,2,passenger_car,77
Pori,2018-04-01 16:59:52,2,passenger_car,94
Vihti,2018-04-01 16:59:52,2,passenger_car,96
Pori,2018-04-01 16:59:53,2,passenger_car,93
Pori,2018-04-01 16:59:53,1,passenger_car,102
Pori,2018-04-01 16:59:55,2,passenger_car,94
Vihti,2018-04-01 16:59:55,2,passenger_car,107
Pori,2018-04-01 16:59:56,1,passenger_car,103
Vihti,2018-04-01 16:59:58,1,passenger_car,109
Karkkila,2018-04-01 17:00:00,2,passenger_car,81
Vihti,2018-04-01 17:00:02,2,passenger_car,106
Karkkila,2018-04-01 17:00:03,2,passenger_car,80
Vihti,2018-04-01 17:00:05,2,passenger_car,98
Pori,2018-04-01 17:00:05,2,passenger_car,99
Karkkila,2018-04-01 17:00:05,2,passenger_car,81
Karkkila,2018-04-01 17:00:06,2,passenger_car,84
Pori,2018-04-01 17:00:07,1,passenger_car,106
Vihti,2018-04-01 17:00:10,1,passenger_car,100
Karkkila,2018-04-01 17:00:14,2,"passenger_car, trailer",77
Nakkila,2018-04-01 17:00:16,1,passenger_car,80
Karkkila,2018-04-01 17:00:16,2,passenger_car,76
Karkkila,2018-04-01 17:00:18,1,passenger_car,95
Karkkila,2018-04-01 17:00:18,2,passenger_car,78
Nakkila,2018-04-01 17:00:18,1,passenger_car,82
Nakkila,2018-04-01 17:00:18,1,passenger_car,80
Pori,2018-04-01 17:00:18,2,passenger_car,107
Nakkila,2018-04-01 17:00:19,2,passenger_car,81
Vihti,2018-04-01 17:00:19,2,passenger_car,105
Karkkila,2018-04-01 17:00:20,2,passenger_car,81
Nakkila,2018-04-01 17:00:20,1,passenger_car,80
Vihti,2018-04-01 17:00:20,2,passenger_car,107
Nakkila,2018-04-01 17:00:21,1,passenger_car,80
Nakkila,2018-04-01 17:00:23,1,passenger_car,78
Pori,2018-04-01 17:00:24,1,passenger_car,95
Vihti,2018-04-01 17:00:27,2,passenger_car,105
Nakkila,2018-04-01 17:00:28,1,passenger_car,83
Pori,2018-04-01 17:00:28,1,passenger_car,103
Pori,2018-04-01 17:00:29,2,passenger_car,98
Vihti,2018-04-01 17:00:33,1,passenger_car,97
Nakkila,2018-04-01 17:00:37,1,passenger_car,82
Nakkila,2018-04-01 17:00:37,2,passenger_car,99
Karkkila,2018-04-01 17:00:39,1,passenger_car,88
Pori,2018-04-01 17:00:41,2,passenger_car,97
Nakkila,2018-04-01 17:00:41,1,passenger_car,77
Nakkila,2018-04-01 17:00:42,1,passenger_car,79
Karkkila,2018-04-01 17:00:43,1,passenger_car,88
Nakkila,2018-04-01 17:00:43,2,passenger_car,79
Pori,2018-04-01 17:00:43,2,passenger_car,97
Pori,2018-04-01 17:00:45,1,passenger_car,102
Nakkila,2018-04-01 17:00:45,1,passenger_car,79
Karkkila,2018-04-01 17:00:46,1,passenger_car,96
Pori,2018-04-01 17:00:46,1,passenger_car,114
Pori,2018-04-01 17:00:47,1,passenger_car,101
Pori,2018-04-01 17:00:48,1,passenger_car,110
Pori,2018-04-01 17:00:48,2,passenger_car,105
Karkkila,2018-04-01 17:00:49,2,passenger_car,79
Vihti,2018-04-01 17:00:50,1,passenger_car,102
Nakkila,2018-04-01 17:00:50,1,passenger_car,80
Karkkila,2018-04-01 17:00:50,1,"truck, semitrailer",93
Pori,2018-04-01 17:00:51,1,passenger_car,98
Karkkila,2018-04-01 17:00:51,1,passenger_car,89
Karkkila,2018-04-01 17:00:52,2,passenger_car,87
Vihti,2018-04-01 17:00:52,1,passenger_car,102
Pori,2018-04-01 17:00:52,1,passenger_car,99
Vihti,2018-04-01 17:00:55,1,passenger_car,96
Pori,2018-04-01 17:00:55,2,passenger_car,101
Karkkila,2018-04-01 17:00:55,1,"passenger_car, trailer",91
Karkkila,2018-04-01 17:00:55,2,passenger_car,79
Nakkila,2018-04-01 17:00:56,2,passenger_car,81
Vihti,2018-04-01 17:00:56,2,passenger_car,84
Karkkila,2018-04-01 17:00:57,2,"passenger_car, travel trailer",80
Karkkila,2018-04-01 17:00:58,1,passenger_car,96
Nakkila,2018-04-01 17:00:58,2,passenger_car,82
Karkkila,2018-04-01 17:00:58,2,passenger_car,75
Vihti,2018-04-01 17:00:59,1,passenger_car,90
Pori,2018-04-01 17:00:59,1,passenger_car,97
Karkkila,2018-04-01 17:00:59,2,passenger_car,79
Karkkila,2018-04-01 17:01:04,2,passenger_car,88
Karkkila,2018-04-01 17:01:05,2,passenger_car,91
Pori,2018-04-01 17:01:05,1,"passenger_car, trailer",82
Pori,2018-04-01 17:01:06,2,passenger_car,99
Pori,2018-04-01 17:01:06,2,passenger_car,87
Nakkila,2018-04-01 17:01:07,1,passenger_car,73
Pori,2018-04-01 17:01:07,1,passenger_car,85
Nakkila,2018-04-01 17:01:09,2,passenger_car,81
Pori,2018-04-01 17:01:09,2,passenger_car,98
Pori,2018-04-01 17:01:09,1,passenger_car,85
Nakkila,2018-04-01 17:01:09,1,passenger_car,78
Vihti,2018-04-01 17:01:10,1,passenger_car,86
Karkkila,2018-04-01 17:01:10,2,passenger_car,85
Pori,2018-04-01 17:01:11,1,passenger_car,86
Pori,2018-04-01 17:01:15,1,passenger_car,108
Karkkila,2018-04-01 17:01:15,1,passenger_car,98
Vihti,2018-04-01 17:01:16,1,passenger_car,89
Vihti,2018-04-01 17:01:18,2,passenger_car,100
Pori,2018-04-01 17:01:19,1,passenger_car,102
Pori,2018-04-01 17:01:22,1,passenger_car,104
Pori,2018-04-01 17:01:22,2,passenger_car,96
Pori,2018-04-01 17:01:23,2,passenger_car,109
Pori,2018-04-01 17:01:24,1,passenger_car,99
Vihti,2018-04-01 17:01:25,1,passenger_car,98
Pori,2018-04-01 17:01:27,1,passenger_car,95
Pori,2018-04-01 17:01:28,1,passenger_car,96
Karkkila,2018-04-01 17:01:28,1,bus,87
Vihti,2018-04-01 17:01:28,2,passenger_car,85
Vihti,2018-04-01 17:01:29,1,passenger_car,87
Vihti,2018-04-01 17:01:29,2,passenger_car,98
Vihti,2018-04-01 17:01:31,2,passenger_car,92
Nakkila,2018-04-01 17:01:31,1,passenger_car,81
Pori,2018-04-01 17:01:31,2,passenger_car,90
Karkkila,2018-04-01 17:01:31,1,passenger_car,82
Karkkila,2018-04-01 17:01:32,1,passenger_car,84
Vihti,2018-04-01 17:01:32,2,passenger_car,104
Pori,2018-04-01 17:01:32,2,passenger_car,101
Vihti,2018-04-01 17:01:33,1,passenger_car,92
Pori,2018-04-01 17:01:36,2,passenger_car,95
Nakkila,2018-04-01 17:01:37,1,passenger_car,82
Vihti,2018-04-01 17:01:39,1,passenger_car,63
Nakkila,2018-04-01 17:01:41,2,passenger_car,80
Vihti,2018-04-01 17:01:43,1,passenger_car,63
Nakkila,2018-04-01 17:01:43,2,passenger_car,83
Pori,2018-04-01 17:01:44,1,passenger_car,90
Nakkila,2018-04-01 17:01:45,2,passenger_car,82
Pori,2018-04-01 17:01:46,1,passenger_car,99
Pori,2018-04-01 17:01:51,1,passenger_car,115
Vihti,2018-04-01 17:01:53,2,passenger_car,119
Pori,2018-04-01 17:01:54,1,passenger_car,118
Vihti,2018-04-01 17:01:55,1,passenger_car,104
Pori,2018-04-01 17:01:56,2,passenger_car,112
Pori,2018-04-01 17:01:56,2,passenger_car,100
Pori,2018-04-01 17:01:57,1,passenger_car,103
Pori,2018-04-01 17:01:57,2,passenger_car,100
Vihti,2018-04-01 17:01:58,1,passenger_car,94
Pori,2018-04-01 17:01:58,1,passenger_car,105
Vihti,2018-04-01 17:02:01,1,passenger_car,99
Vihti,2018-04-01 17:02:04,2,truck,85
Karkkila,2018-04-01 17:02:05,2,passenger_car,81
Nakkila,2018-04-01 17:02:07,2,passenger_car,88
Vihti,2018-04-01 17:02:07,1,passenger_car,116
Karkkila,2018-04-01 17:02:08,2,passenger_car,89
Karkkila,2018-04-01 17:02:08,1,passenger_car,76
Karkkila,2018-04-01 17:02:11,2,passenger_car,94
Karkkila,2018-04-01 17:02:11,1,passenger_car,77
Vihti,2018-04-01 17:02:11,1,passenger_car,110
Pori,2018-04-01 17:02:11,1,passenger_car,97
Pori,2018-04-01 17:02:11,2,passenger_car,100
Karkkila,2018-04-01 17:02:13,2,passenger_car,93
Karkkila,2018-04-01 17:02:15,2,passenger_car,93
Vihti,2018-04-01 17:02:19,2,passenger_car,105
Pori,2018-04-01 17:02:20,1,passenger_car,98
Nakkila,2018-04-01 17:02:24,1,passenger_car,78
Nakkila,2018-04-01 17:02:25,2,passenger_car,82
Vihti,2018-04-01 17:02:25,1,passenger_car,111
Nakkila,2018-04-01 17:02:25,1,passenger_car,79
Karkkila,2018-04-01 17:02:26,1,passenger_car,80
Pori,2018-04-01 17:02:27,1,passenger_car,101
Vihti,2018-04-01 17:02:28,2,passenger_car,100
Nakkila,2018-04-01 17:02:28,1,passenger_car,74
Nakkila,2018-04-01 17:02:30,1,passenger_car,74
Pori,2018-04-01 17:02:31,1,passenger_car,103
Vihti,2018-04-01 17:02:31,2,passenger_car,102
Nakkila,2018-04-01 17:02:33,1,passenger_car,77
Vihti,2018-04-01 17:02:33,2,passenger_car,102
Pori,2018-04-01 17:02:34,1,passenger_car,109
Vihti,2018-04-01 17:02:35,2,passenger_car,101
Vihti,2018-04-01 17:02:37,2,passenger_car,99
Nakkila,2018-04-01 17:02:39,1,passenger_car,78
Vihti,2018-04-01 17:02:40,2,passenger_car,112
Vihti,2018-04-01 17:02:40,2,passenger_car,96
Karkkila,2018-04-01 17:02:41,1,passenger_car,79
Karkkila,2018-04-01 17:02:42,1,passenger_car,105
Vihti,2018-04-01 17:02:43,2,passenger_car,90
Nakkila,2018-04-01 17:02:44,1,passenger_car,80
Vihti,2018-04-01 17:02:44,2,passenger_car,90
Nakkila,2018-04-01 17:02:46,1,passenger_car,82
Nakkila,2018-04-01 17:02:46,2,passenger_car,80
Nakkila,2018-04-01 17:02:49,2,passenger_car,84
Nakkila,2018-04-01 17:02:51,2,passenger_car,86
Karkkila,2018-04-01 17:02:52,1,passenger_car,84
Vihti,2018-04-01 17:02:53,1,passenger_car,101
Pori,2018-04-01 17:02:53,2,passenger_car,100
Karkkila,2018-04-01 17:02:54,1,passenger_car,85
Nakkila,2018-04-01 17:02:55,1,passenger_car,81
Nakkila,2018-04-01 17:02:56,2,passenger_car,82
Vihti,2018-04-01 17:02:56,2,passenger_car,102
Nakkila,2018-04-01 17:02:57,2,passenger_car,82
Pori,2018-04-01 17:02:57,2,passenger_car,102
Vihti,2018-04-01 17:03:01,1,passenger_car,105
Nakkila,2018-04-01 17:03:02,1,passenger_car,74
Nakkila,2018-04-01 17:03:02,2,passenger_car,81
Karkkila,2018-04-01 17:03:02,2,passenger_car,78
Vihti,2018-04-01 17:03:02,1,passenger_car,116
Karkkila,2018-04-01 17:03:03,2,passenger_car,81
Nakkila,2018-04-01 17:03:04,2,passenger_car,86
Karkkila,2018-04-01 17:03:05,2,passenger_car,82
Pori,2018-04-01 17:03:07,2,passenger_car,96
Karkkila,2018-04-01 17:03:07,2,passenger_car,84
Vihti,2018-04-01 17:03:07,1,passenger_car,86
Vihti,2018-04-01 17:03:08,1,passenger_car,83
Karkkila,2018-04-01 17:03:09,2,passenger_car,84
Karkkila,2018-04-01 17:03:09,1,passenger_car,85
Karkkila,2018-04-01 17:03:11,2,passenger_car,84
Karkkila,2018-04-01 17:03:13,2,passenger_car,87
Vihti,2018-04-01 17:03:14,2,"passenger_car, trailer",80
Pori,2018-04-01 17:03:15,2,passenger_car,104
Nakkila,2018-04-01 17:03:21,2,truck,81
Karkkila,2018-04-01 17:03:22,1,passenger_car,80
Pori,2018-04-01 17:03:23,2,passenger_car,105
Nakkila,2018-04-01 17:03:24,2,passenger_car,83
Vihti,2018-04-01 17:03:24,1,passenger_car,104
Karkkila,2018-04-01 17:03:25,2,passenger_car,81
Nakkila,2018-04-01 17:03:25,1,passenger_car,74
Karkkila,2018-04-01 17:03:26,1,passenger_car,88
Pori,2018-04-01 17:03:27,1,passenger_car,105
Vihti,2018-04-01 17:03:27,2,passenger_car,108
Pori,2018-04-01 17:03:27,2,passenger_car,100
Karkkila,2018-04-01 17:03:28,2,passenger_car,82
Karkkila,2018-04-01 17:03:29,1,passenger_car,87
Vihti,2018-04-01 17:03:30,2,passenger_car,105
Karkkila,2018-04-01 17:03:31,2,passenger_car,83
Karkkila,2018-04-01 17:03:31,1,passenger_car,89
Vihti,2018-04-01 17:03:32,2,passenger_car,98
Karkkila,2018-04-01 17:03:33,2,passenger_car,85
Vihti,2018-04-01 17:03:34,2,passenger_car,103
Pori,2018-04-01 17:03:34,2,passenger_car,100
Vihti,2018-04-01 17:03:34,1,passenger_car,106
Pori,2018-04-01 17:03:35,2,passenger_car,103
Karkkila,2018-04-01 17:03:35,2,passenger_car,90
Pori,2018-04-01 17:03:35,1,passenger_car,104
Pori,2018-04-01 17:03:38,1,passenger_car,102
Pori,2018-04-01 17:03:39,2,passenger_car,100
Nakkila,2018-04-01 17:03:41,2,passenger_car,82
Pori,2018-04-01 17:03:41,1,passenger_car,104
Vihti,2018-04-01 17:03:41,1,passenger_car,97
Pori,2018-04-01 17:03:41,1,passenger_car,102
Karkkila,2018-04-01 17:03:41,1,passenger_car,99
Pori,2018-04-01 17:03:42,1,passenger_car,108
Nakkila,2018-04-01 17:03:42,2,passenger_car,78
Vihti,2018-04-01 17:03:43,2,passenger_car,98
Vihti,2018-04-01 17:03:43,2,passenger_car,102
Karkkila,2018-04-01 17:03:45,2,passenger_car,85
Karkkila,2018-04-01 17:03:46,2,passenger_car,84
Pori,2018-04-01 17:03:47,1,passenger_car,103
Karkkila,2018-04-01 17:03:48,2,passenger_car,84
Nakkila,2018-04-01 17:03:48,2,passenger_car,85
Vihti,2018-04-01 17:03:50,1,passenger_car,100
Vihti,2018-04-01 17:03:51,1,passenger_car,100
Nakkila,2018-04-01 17:03:52,1,passenger_car,81
Pori,2018-04-01 17:03:57,2,passenger_car,94
Vihti,2018-04-01 17:03:58,2,passenger_car,104
Nakkila,2018-04-01 17:03:58,2,passenger_car,79
Pori,2018-04-01 17:03:58,2,passenger_car,97
Pori,2018-04-01 17:03:59,2,passenger_car,107
Nakkila,2018-04-01 17:04:00,2,passenger_car,78
Vihti,2018-04-01 17:04:01,1,passenger_car,98
Nakkila,2018-04-01 17:04:02,2,passenger_car,79
Pori,2018-04-01 17:04:03,2,passenger_car,95
Pori,2018-04-01 17:04:04,2,passenger_car,106
Pori,2018-04-01 17:04:06,2,passenger_car,105
Karkkila,2018-04-01 17:04:06,1,passenger_car,86
Vihti,2018-04-01 17:04:08,2,passenger_car,105
Nakkila,2018-04-01 17:04:11,1,passenger_car,79
Pori,2018-04-01 17:04:12,2,passenger_car,103
Vihti,2018-04-01 17:04:13,1,"truck, trailer",100
Vihti,2018-04-01 17:04:15,2,passenger_car,95
Vihti,2018-04-01 17:04:17,1,passenger_car,98
Pori,2018-04-01 17:04:18,2,passenger_car,112
Pori,2018-04-01 17:04:20,2,passenger_car,99
Pori,2018-04-01 17:04:21,2,passenger_car,109
Karkkila,2018-04-01 17:04:22,2,passenger_car,90
Vihti,2018-04-01 17:04:22,2,passenger_car,102
Nakkila,2018-04-01 17:04:22,1,passenger_car,81
Pori,2018-04-01 17:04:22,2,passenger_car,108
Karkkila,2018-04-01 17:04:24,1,passenger_car,79
Karkkila,2018-04-01 17:04:24,2,passenger_car,92
Vihti,2018-04-01 17:04:26,2,passenger_car,101
Nakkila,2018-04-01 17:04:28,1,passenger_car,84
Vihti,2018-04-01 17:04:28,2,passenger_car,99
Nakkila,2018-04-01 17:04:30,2,passenger_car,76
Pori,2018-04-01 17:04:31,2,"passenger_car, trailer",96
Vihti,2018-04-01 17:04:31,1,passenger_car,106
Nakkila,2018-04-01 17:04:32,2,passenger_car,74
Nakkila,2018-04-01 17:04:33,1,passenger_car,83
Nakkila,2018-04-01 17:04:35,2,passenger_car,74
Nakkila,2018-04-01 17:04:36,2,passenger_car,72
Vihti,2018-04-01 17:04:36,1,passenger_car,111
Vihti,2018-04-01 17:04:38,2,passenger_car,111
Karkkila,2018-04-01 17:04:38,2,passenger_car,97
Karkkila,2018-04-01 17:04:39,1,passenger_car,90
Pori,2018-04-01 17:04:43,2,passenger_car,106
Pori,2018-04-01 17:04:44,2,passenger_car,105
Vihti,2018-04-01 17:04:46,1,passenger_car,99
Pori,2018-04-01 17:04:47,2,bus,100
Vihti,2018-04-01 17:04:47,2,passenger_car,97
Pori,2018-04-01 17:04:51,1,passenger_car,103
Pori,2018-04-01 17:04:52,2,passenger_car,101
Pori,2018-04-01 17:04:53,1,passenger_car,100
Vihti,2018-04-01 17:04:54,1,passenger_car,88
Pori,2018-04-01 17:04:55,1,passenger_car,101
Karkkila,2018-04-01 17:04:56,2,passenger_car,82
Vihti,2018-04-01 17:04:56,2,passenger_car,92
Vihti,2018-04-01 17:04:56,1,passenger_car,89
Pori,2018-04-01 17:04:56,1,passenger_car,99
Nakkila,2018-04-01 17:04:57,1,passenger_car,76
Karkkila,2018-04-01 17:04:58,1,passenger_car,92
Nakkila,2018-04-01 17:04:58,2,passenger_car,75
Vihti,2018-04-01 17:04:58,1,passenger_car,103
Vihti,2018-04-01 17:05:01,2,passenger_car,102
Pori,2018-04-01 17:05:02,1,passenger_car,103
Nakkila,2018-04-01 17:05:02,2,passenger_car,77
Nakkila,2018-04-01 17:05:03,2,passenger_car,77
Nakkila,2018-04-01 17:05:04,1,passenger_car,78
Nakkila,2018-04-01 17:05:05,2,passenger_car,75
Nakkila,2018-04-01 17:05:07,2,passenger_car,72
Pori,2018-04-01 17:05:09,2,passenger_car,92
Pori,2018-04-01 17:05:09,2,passenger_car,108
Nakkila,2018-04-01 17:05:09,2,passenger_car,74
Pori,2018-04-01 17:05:10,2,passenger_car,111
Pori,2018-04-01 17:05:12,2,passenger_car,97
Nakkila,2018-04-01 17:05:14,1,passenger_car,77
Pori,2018-04-01 17:05:14,1,passenger_car,99
Pori,2018-04-01 17:05:15,2,passenger_car,102
Vihti,2018-04-01 17:05:16,1,passenger_car,103
Nakkila,2018-04-01 17:05:17,1,passenger_car,80
Nakkila,2018-04-01 17:05:20,1,passenger_car,81
Pori,2018-04-01 17:05:20,1,passenger_car,104
Nakkila,2018-04-01 17:05:22,1,passenger_car,85
Vihti,2018-04-01 17:05:27,1,passenger_car,102
Nakkila,2018-04-01 17:05:29,1,passenger_car,80
Pori,2018-04-01 17:05:31,2,passenger_car,102
Nakkila,2018-04-01 17:05:32,1,passenger_car,77
Pori,2018-04-01 17:05:33,1,passenger_car,109
Vihti,2018-04-01 17:05:33,1,passenger_car,102
Pori,2018-04-01 17:05:35,1,passenger_car,108
Pori,2018-04-01 17:05:37,2,passenger_car,98
Nakkila,2018-04-01 17:05:38,2,passenger_car,80
Nakkila,2018-04-01 17:05:47,2,passenger_car,85
Nakkila,2018-04-01 17:05:49,1,passenger_car,82
Pori,2018-04-01 17:05:49,1,passenger_car,104
Nakkila,2018-04-01 17:05:49,2,passenger_car,83
Vihti,2018-04-01 17:05:50,2,passenger_car,96
Karkkila,2018-04-01 17:05:50,2,"passenger_car, trailer",84
Pori,2018-04-01 17:05:50,2,passenger_car,99
Nakkila,2018-04-01 17:05:50,2,passenger_car,84
Vihti,2018-04-01 17:05:50,1,passenger_car,116
Pori,2018-04-01 17:05:51,2,passenger_car,116
Vihti,2018-04-01 17:05:51,2,passenger_car,97
Pori,2018-04-01 17:05:52,2,passenger_car,102
Vihti,2018-04-01 17:05:52,2,passenger_car,94
Vihti,2018-04-01 17:05:53,1,passenger_car,108
Pori,2018-04-01 17:05:54,2,passenger_car,103
Vihti,2018-04-01 17:05:55,2,passenger_car,103
Vihti,2018-04-01 17:05:56,1,passenger_car,105
Pori,2018-04-01 17:05:57,2,passenger_car,103
Karkkila,2018-04-01 17:05:57,2,passenger_car,88
Pori,2018-04-01 17:06:00,2,passenger_car,104
Karkkila,2018-04-01 17:06:00,2,passenger_car,92
Vihti,2018-04-01 17:06:01,2,passenger_car,106
Pori,2018-04-01 17:06:04,2,passenger_car,101
Nakkila,2018-04-01 17:06:05,2,"passenger_car, trailer",81
Pori,2018-04-01 17:06:08,1,passenger_car,100
Nakkila,2018-04-01 17:06:08,2,passenger_car,81
Vihti,2018-04-01 17:06:08,2,passenger_car,98
Pori,2018-04-01 17:06:09,2,passenger_car,100
Nakkila,2018-04-01 17:06:09,2,passenger_car,81
Pori,2018-04-01 17:06:11,1,passenger_car,107
Vihti,2018-04-01 17:06:12,2,passenger_car,102
Vihti,2018-04-01 17:06:12,1,"truck, semitrailer",110
Karkkila,2018-04-01 17:06:14,1,passenger_car,80
Pori,2018-04-01 17:06:14,2,passenger_car,106
Karkkila,2018-04-01 17:06:14,2,passenger_car,83
Karkkila,2018-04-01 17:06:17,1,passenger_car,79
Nakkila,2018-04-01 17:06:18,1,truck,81
Vihti,2018-04-01 17:06:19,2,passenger_car,92
Nakkila,2018-04-01 17:06:20,1,passenger_car,83
Pori,2018-04-01 17:06:21,2,passenger_car,101
Vihti,2018-04-01 17:06:21,2,passenger_car,101
Vihti,2018-04-01 17:06:21,2,passenger_car,92
Vihti,2018-04-01 17:06:22,1,passenger_car,92
Pori,2018-04-01 17:06:23,2,passenger_car,101
Vihti,2018-04-01 17:06:23,2,passenger_car,87
Vihti,2018-04-01 17:06:23,1,passenger_car,92
Vihti,2018-04-01 17:06:25,1,passenger_car,95
Nakkila,2018-04-01 17:06:25,1,passenger_car,78
Pori,2018-04-01 17:06:26,2,passenger_car,101
Vihti,2018-04-01 17:06:26,1,passenger_car,96
Karkkila,2018-04-01 17:06:28,2,passenger_car,83
Nakkila,2018-04-01 17:06:28,2,passenger_car,81
Nakkila,2018-04-01 17:06:29,2,passenger_car,82
Vihti,2018-04-01 17:06:29,2,passenger_car,107
Pori,2018-04-01 17:06:29,2,passenger_car,102
Vihti,2018-04-01 17:06:30,2,passenger_car,97
Pori,2018-04-01 17:06:30,1,truck,106
Vihti,2018-04-01 17:06:31,2,passenger_car,96
Nakkila,2018-04-01 17:06:32,2,passenger_car,81
Nakkila,2018-04-01 17:06:34,2,passenger_car,81
Nakkila,2018-04-01 17:06:35,1,passenger_car,81
Pori,2018-04-01 17:06:37,2,passenger_car,105
Pori,2018-04-01 17:06:37,2,passenger_car,126
Pori,2018-04-01 17:06:41,2,passenger_car,105
Pori,2018-04-01 17:06:41,1,passenger_car,104
Vihti,2018-04-01 17:06:43,1,passenger_car,107
Vihti,2018-04-01 17:06:45,1,passenger_car,106
Vihti,2018-04-01 17:06:45,1,passenger_car,103
Vihti,2018-04-01 17:06:46,2,passenger_car,120
Vihti,2018-04-01 17:06:46,1,passenger_car,105
Nakkila,2018-04-01 17:06:47,2,passenger_car,87
Pori,2018-04-01 17:06:47,2,passenger_car,102
Nakkila,2018-04-01 17:06:49,2,passenger_car,89
Vihti,2018-04-01 17:06:50,1,passenger_car,100
Pori,2018-04-01 17:06:51,2,passenger_car,103
Nakkila,2018-04-01 17:06:51,2,passenger_car,86
Nakkila,2018-04-01 17:06:52,1,passenger_car,83
Pori,2018-04-01 17:06:52,2,passenger_car,95
